forth_statistics:_on_raw_data_after_despiking_cross_wind_correction_and_angle-of-attack_correction
filename,date,time,DOY,n_samples,mean(air_t),st_dev(air_t),skw(air_t),kur(air_t),mean(air_p),st_dev(air_p),skw(air_p),kur(air_p),mean(co2_signal_strength_7500),st_dev(co2_signal_strength_7500),skw(co2_signal_strength_7500),kur(co2_signal_strength_7500),mean(rssi_77),st_dev(rssi_77),skw(rssi_77),kur(rssi_77)
not_enough_data,2021-12-31,05:00,365.208,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-31,05:30,365.229,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-31,06:00,365.250,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-31,06:30,365.270,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-31,07:00,365.291,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-31,07:30,365.312,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-31,08:00,365.333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-31,08:30,365.354,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2021-12-31T083000_smart3-00551.ghg,2021-12-31,09:00,365.3749,36000,279.822,0.337438,-0.703186,2.10562,101385.,15.8548,-0.606862,2.24541,88.2238,0.117077,-0.825988,2.74508,0.389355E-01,0.758475E-02,1.03246,4.08018
2021-12-31T090000_smart3-00551.ghg,2021-12-31,09:30,365.3957,36000,281.114,0.524808,-0.223647,1.52494,101406.,9.89207,0.191825E-01,2.38390,88.4484,0.404299E-01,-0.792592,2.97003,16.2965,3.34293,-3.70488,17.0789
2021-12-31T093000_smart3-00551.ghg,2021-12-31,10:00,365.4166,36000,282.246,0.464801,0.308738,1.76858,101419.,14.2449,0.322828,1.78903,88.5411,0.356019E-01,-0.866490,2.99345,19.4148,1.21499,-0.682444,2.52947
2021-12-31T100000_smart3-00551.ghg,2021-12-31,10:30,365.4374,36000,283.069,0.166133,-0.584076,3.21914,101437.,6.77935,-0.645706E-01,2.75948,88.5792,0.406673E-01,-4.97415,66.9368,22.3521,0.853829,-0.782399,4.40480
2021-12-31T103000_smart3-00551.ghg,2021-12-31,11:00,365.4582,36000,282.945,0.166557,0.772880,3.03185,101442.,9.58224,-0.359453,3.04232,88.5564,0.445099E-01,-0.768935,3.46831,23.1898,1.06617,-0.398647,2.64783
2021-12-31T110000_smart3-00551.ghg,2021-12-31,11:30,365.4790,36000,283.701,0.310010,0.206009,2.02118,101420.,16.9347,0.433844E-01,1.55954,88.6188,0.476087E-01,-1.31263,5.34223,23.9905,1.19959,-0.814966,3.32960
2021-12-31T113000_smart3-00551.ghg,2021-12-31,12:00,365.4999,36000,284.162,0.405544,-0.608084,3.19958,101368.,17.9200,1.11258,3.28122,88.6142,0.492915E-01,-0.894900,3.53298,25.0925,1.25663,-0.675641,3.36717
2021-12-31T120000_smart3-00551.ghg,2021-12-31,12:30,365.5207,36000,283.739,0.151235,-0.423265,3.00071,101340.,9.83933,0.225194E-01,2.46297,88.6010,0.421121E-01,-0.753722,3.42070,25.5815,3.91116,-5.46198,34.2761
2021-12-31T123000_smart3-00551.ghg,2021-12-31,13:00,365.5415,36000,284.250,0.251422,0.311320,1.93523,101330.,8.75718,0.311882,2.67929,88.6376,0.356994E-01,-1.08559,4.96193,26.9070,0.973149,-0.666506,3.40638
2021-12-31T130000_smart3-00551.ghg,2021-12-31,13:30,365.5624,36000,284.611,0.106677,0.218836,2.84900,101304.,16.0605,-0.807508E-02,1.57123,88.6725,0.278803E-01,-0.564007,3.04225,27.7672,0.944183,-0.417588,2.50868
2021-12-31T133000_smart3-00551.ghg,2021-12-31,14:00,365.5832,36000,284.762,0.114861,0.213812,2.41459,101291.,6.87369,0.407859,3.13182,88.6830,0.230877E-01,-0.833262,3.67614,27.3062,0.734078,-0.807605,3.37864
2021-12-31T140000_smart3-00551.ghg,2021-12-31,14:30,365.6040,36000,284.997,0.122044,0.284992,2.58093,101286.,11.0652,0.149174,2.64504,88.7035,0.215562E-01,-0.858671,4.02592,29.8094,0.711407,-0.923556,3.89807
2021-12-31T143000_smart3-00551.ghg,2021-12-31,15:00,365.6249,36000,285.042,0.925631E-01,0.118258,1.99889,101280.,8.55414,0.157014,2.68632,88.7281,0.162311E-01,-0.634921,3.40499,29.8620,0.643076,-0.793793,3.49449
2021-12-31T150000_smart3-00551.ghg,2021-12-31,15:30,365.6457,36000,284.819,0.350393,-0.537362,2.02693,101319.,15.7312,-0.332823,2.14722,88.7343,0.179923E-01,-0.213195,2.77328,29.3443,3.92490,-6.96140,50.8644
2021-12-31T153000_smart3-00551.ghg,2021-12-31,16:00,365.6665,36000,285.115,0.351901,-1.03073,3.43476,101366.,15.3041,-0.454896,2.00347,88.7531,0.360901E-01,0.408056,1.93703,29.9907,0.799394,0.321600,2.96064
2021-12-31T160000_smart3-00551.ghg,2021-12-31,16:30,365.6873,36000,283.671,0.357254,-0.640340,2.26455,101384.,17.2534,-0.854388E-01,1.79225,88.8068,0.933256E-02,0.153483,2.63831,29.4789,0.625559,0.200000,2.39224
2021-12-31T163000_smart3-00551.ghg,2021-12-31,17:00,365.7082,36000,282.401,0.338463,-0.232896,2.02285,101399.,7.47655,0.639159E-01,2.95622,88.7908,0.125374E-01,-0.417042,2.77519,28.8605,0.555590,0.150748,2.73034
2021-12-31T170000_smart3-00551.ghg,2021-12-31,17:30,365.7290,36000,280.902,0.448970,-0.627058E-01,1.72786,101420.,12.7543,-0.331432,2.68096,88.6302,0.741155E-01,0.253116,1.76641,25.8255,0.645674,0.371810,2.53093
2021-12-31T173000_smart3-00551.ghg,2021-12-31,18:00,365.7498,36000,279.861,0.130345,-0.669896E-01,2.35703,101457.,11.5908,-0.499073,2.37168,88.4907,0.378942E-01,-0.410575,2.05854,24.3513,0.789811,0.214603,1.53397
2021-12-31T180000_smart3-00551.ghg,2021-12-31,18:30,365.7707,36000,279.279,0.135817,0.913209,3.45507,101482.,8.82511,0.987597E-01,3.36482,88.1741,0.979662E-01,1.03267,3.60459,19.7764,4.06454,-3.78409,16.8551
2021-12-31T183000_smart3-00551.ghg,2021-12-31,19:00,365.7915,36000,278.657,0.221717,-0.260477E-01,1.38166,101520.,21.2662,-0.938367E-01,1.50986,88.1691,0.720518E-01,0.737928,2.93419,20.1959,0.275366,0.712209,3.16378
2021-12-31T190000_smart3-00551.ghg,2021-12-31,19:30,365.8123,36000,278.198,0.123504,-1.01619,2.90989,101542.,7.44568,0.192873,3.21721,88.0077,0.821420E-01,0.536583E-01,2.05449,19.5144,0.377768,0.673387,3.02644
2021-12-31T193000_smart3-00551.ghg,2021-12-31,20:00,365.8331,36000,277.916,0.119935,-0.206441,2.38829,101569.,9.04931,-0.139706,2.95486,87.8926,0.107198,0.146730,1.99867,19.0009,0.524971,0.105860,1.48103
2021-12-31T200000_smart3-00551.ghg,2021-12-31,20:30,365.8540,36000,277.686,0.760143E-01,-1.24805,3.68168,101601.,15.6788,0.211071,2.10363,87.8777,0.140965,-0.711296,2.56879,18.2021,0.328508,-0.556283,2.63713
2021-12-31T203000_smart3-00551.ghg,2021-12-31,21:00,365.8748,36000,277.357,0.763369E-01,0.853373,3.99156,101629.,11.7895,0.372448,2.34658,87.4761,0.218476,-1.13088,3.42542,17.6510,0.276932,0.194823,2.75914
2021-12-31T210000_smart3-00551.ghg,2021-12-31,21:30,365.8956,36000,277.025,0.997154E-01,0.616580,2.51807,101678.,22.4222,0.396974,2.12575,86.6108,0.310653,-0.153732,2.55858,12.1142,6.26275,-0.813018,1.92809
2021-12-31T213000_smart3-00551.ghg,2021-12-31,22:00,365.9165,36000,277.136,0.141576,-0.961021,2.55189,101712.,11.3974,0.873078,4.20464,87.1520,0.197105,-1.15016,4.29417,16.5129,0.310261,0.486960,2.84344
2021-12-31T220000_smart3-00551.ghg,2021-12-31,22:30,365.9373,36000,276.781,0.932566E-01,-0.638920,1.99929,101767.,12.1451,-0.135180,2.51260,86.5644,0.292224,-0.953253E-01,2.37724,16.4867,0.247329,0.255541,2.26539
2021-12-31T223000_smart3-00551.ghg,2021-12-31,23:00,365.9581,36000,276.471,0.107364,-0.243008,2.21471,101793.,11.7439,-0.802795E-01,2.45342,85.5741,1.00340,-1.42116,5.50849,15.3558,0.320926,-0.550245,3.37457
2021-12-31T230000_smart3-00551.ghg,2021-12-31,23:30,365.9790,36000,276.048,0.100708,-0.645410,2.60444,101816.,9.56585,-0.168876,2.92519,81.2534,3.20907,0.186733,1.51083,16.1236,0.362277,0.256818E-01,2.03358
2021-12-31T233000_smart3-00551.ghg,2022-01-01,00:00,1.0000,36000,276.001,0.102024,-0.668137E-02,1.91219,101819.,7.81732,0.517102,3.51254,75.4451,2.68899,-0.352566,1.56080,15.0331,0.290981,0.425223,2.66979
2022-01-01T000000_smart3-00551.ghg,2022-01-01,00:30,1.0208,36000,275.598,0.187683,-0.240363,1.62883,101844.,11.3619,0.221738,2.30351,66.6132,5.73689,-0.842883,2.27456,11.8842,5.70330,-0.998567,2.33227
2022-01-01T003000_smart3-00551.ghg,2022-01-01,01:00,1.0416,36000,275.131,0.337429,-0.987700,2.95763,101858.,7.81931,0.322762,2.97540,49.5422,8.06616,0.305633,2.13531,15.2234,0.550184,0.342627,3.06058
2022-01-01T010000_smart3-00551.ghg,2022-01-01,01:30,1.0624,36000,275.534,0.405779,0.648131,3.46968,101890.,20.8142,-0.365274,1.90919,79.6312,9.39874,-1.07196,2.55198,15.9975,0.607202,0.398095,2.27725
2022-01-01T013000_smart3-00551.ghg,2022-01-01,02:00,1.0833,36000,275.501,0.477098,-0.588353,1.87292,101933.,13.9685,-0.354934,2.10263,86.5884,0.973926,-0.975804,2.94541,14.7208,0.688636,0.441721,2.13282
2022-01-01T020000_smart3-00551.ghg,2022-01-01,02:30,1.1041,36000,275.693,0.104793,-0.264917,2.70506,101954.,9.95745,0.144432,2.11021,86.7656,0.424399,0.442914E-02,2.43792,14.1795,0.528084,0.337304,1.90763
2022-01-01T023000_smart3-00551.ghg,2022-01-01,03:00,1.1249,36000,275.530,0.126993,0.542612E-01,2.22647,101969.,9.75696,-0.135066,2.63967,75.8767,7.40998,0.155457,1.47496,14.8690,0.537346,0.353576,2.23332
2022-01-01T030000_smart3-00551.ghg,2022-01-01,03:30,1.1458,36000,276.340,0.478651,-0.826507,2.84020,101966.,7.13474,0.302419E-01,2.96117,81.6162,7.65508,-0.783603,1.77955,10.6713,5.44320,-0.768215,1.85607
2022-01-01T033000_smart3-00551.ghg,2022-01-01,04:00,1.1666,36000,276.251,0.479550,0.780021E-02,1.56868,101973.,14.5531,0.969271,3.19127,87.5749,0.310555,-0.141548,2.04685,16.0224,0.622375,0.360417,2.06171
2022-01-01T040000_smart3-00551.ghg,2022-01-01,04:30,1.1874,36000,275.701,0.160951,-0.153976,1.99271,102010.,10.2180,0.357215,2.80006,84.3767,2.01901,-0.773364,2.69026,14.9446,0.643761,0.345476,1.72611
2022-01-01T043000_smart3-00551.ghg,2022-01-01,05:00,1.2082,36000,275.806,0.153697,-0.906205,3.06066,102050.,9.71620,-0.113741,2.55294,85.1588,1.15361,-2.00662,6.99743,15.1822,0.439366,1.42615,6.46390
2022-01-01T050000_smart3-00551.ghg,2022-01-01,05:30,1.2291,36000,275.184,0.160650,0.465877,2.21700,102097.,16.3375,-0.554964,2.28533,78.3341,6.00582,-0.941925,2.81256,15.0505,0.525342,-0.272781,3.06315
2022-01-01T053000_smart3-00551.ghg,2022-01-01,06:00,1.2499,36000,275.511,0.184767,0.554404,2.03874,102138.,15.5739,-0.233749,2.11663,42.4389,10.0689,0.122116,1.96644,13.7621,0.958596,-0.893229,2.28924
2022-01-01T060000_smart3-00551.ghg,2022-01-01,06:30,1.2707,36000,276.360,0.303088,-0.766684,2.23885,102183.,12.6603,-0.146145,2.64555,55.1137,19.1007,-0.299567E-01,1.54877,9.65143,4.82515,-0.713726,2.11956
2022-01-01T063000_smart3-00551.ghg,2022-01-01,07:00,1.2916,36000,275.358,0.428552,0.211561,1.75219,102227.,18.2258,0.546670E-01,1.56171,86.7744,1.15359,-2.22343,7.42791,16.7291,0.783849,0.166412,2.68573
2022-01-01T070000_smart3-00551.ghg,2022-01-01,07:30,1.3124,36000,276.132,0.390914,-0.938370,2.62584,102265.,15.6268,0.495349,2.33667,86.7892,0.531101,0.635087,2.69821,14.6794,1.05443,0.779413,2.61827
2022-01-01T073000_smart3-00551.ghg,2022-01-01,08:00,1.3332,36000,275.533,0.270462,-0.570232E-02,2.55099,102316.,19.7361,0.382872,2.27618,87.1000,0.637227,-0.477672,2.40721,15.7942,0.651663,-0.761868E-01,1.85610
2022-01-01T080000_smart3-00551.ghg,2022-01-01,08:30,1.3541,36000,276.553,0.286589,-0.128102,1.58510,102349.,12.5693,-0.554116E-01,2.49319,87.8593,0.344230,-0.720784,3.14776,15.4603,0.329670,0.218800,2.43198
2022-01-01T083000_smart3-00551.ghg,2022-01-01,09:00,1.3749,36000,277.707,0.461523,0.399132,1.97450,102394.,19.6558,0.206318,2.15727,88.3068,0.623470E-01,-0.436839,2.61145,16.3892,0.387240,-0.213837,2.47494
2022-01-01T090000_smart3-00551.ghg,2022-01-01,09:30,1.3957,36000,279.076,0.354477,0.719603,1.95173,102458.,18.5754,0.445556,2.33963,88.4375,0.466316E-01,-0.506840E-01,2.26916,16.9567,3.02186,-4.48136,23.2855
2022-01-01T093000_smart3-00551.ghg,2022-01-01,10:00,1.4166,36000,280.552,0.323115,-1.16523,3.16382,102505.,8.40957,-0.203396,2.58525,88.6298,0.632338E-01,-0.578857,2.20170,21.2426,1.59073,-0.168864,2.29224
2022-01-01T100000_smart3-00551.ghg,2022-01-01,10:30,1.4374,36000,281.392,0.297363,0.319530E-02,1.63267,102511.,6.67752,-0.124713,3.14575,88.7041,0.277687E-01,-0.833745,4.59978,24.0641,1.08081,-0.133845,2.93159
2022-01-01T103000_smart3-00551.ghg,2022-01-01,11:00,1.4582,36000,282.322,0.242625,0.725706E-01,1.82644,102488.,6.52161,0.230749E-01,2.90055,88.7627,0.218023E-01,-0.356475,3.54764,27.2802,1.31728,-0.233620,2.73448
2022-01-01T110000_smart3-00551.ghg,2022-01-01,11:30,1.4790,36000,282.905,0.831905E-01,0.561578,2.20849,102464.,16.6590,-0.258707,2.02709,88.7532,0.179644E-01,-0.496537,2.89223,30.1603,1.27411,0.140385,2.62477
2022-01-01T113000_smart3-00551.ghg,2022-01-01,12:00,1.4999,36000,283.370,0.221209,0.366995E-01,1.37444,102404.,23.7521,-0.227328,1.75193,88.7476,0.222145E-01,-0.701063,3.41754,29.9942,1.71096,0.177284,2.77348
2022-01-01T120000_smart3-00551.ghg,2022-01-01,12:30,1.5207,36000,283.815,0.135864,-0.120452E-01,2.29117,102363.,8.57053,-0.278073,2.79516,88.7720,0.148054E-01,-0.684920,3.67313,35.1501,1.33055,-0.335863,2.76735
2022-01-01T123000_smart3-00551.ghg,2022-01-01,13:00,1.5415,36000,284.358,0.245254,-0.690182E-01,1.79434,102339.,9.42671,0.535300,2.85523,88.8010,0.175540E-01,-0.179818,2.46948,38.5913,1.71320,0.454490,2.28688
2022-01-01T130000_smart3-00551.ghg,2022-01-01,13:30,1.5624,36000,285.030,0.122368,0.108965,3.12881,102330.,10.6083,-0.619973,2.84674,88.8063,0.137330E-01,-0.244609,2.52872,43.0745,0.525483,-0.266181,2.66689
2022-01-01T133000_smart3-00551.ghg,2022-01-01,14:00,1.5832,36000,285.138,0.890825E-01,0.492247,4.02028,102311.,7.42564,0.395292E-01,2.97487,88.8048,0.116367E-01,-0.947232,4.14142,40.9486,0.464863,-0.887159,5.24209
2022-01-01T140000_smart3-00551.ghg,2022-01-01,14:30,1.6040,36000,285.154,0.982210E-01,-0.133676,2.46558,102317.,9.30640,0.694478E-01,2.64751,88.8165,0.768698E-02,-0.113612,2.76070,43.2412,0.263218,-0.355894,4.28718
2022-01-01T143000_smart3-00551.ghg,2022-01-01,15:00,1.6249,36000,285.195,0.804063E-01,0.346629,2.32977,102341.,8.56983,-0.107025,2.74942,88.8242,0.720102E-02,-0.336177,3.12620,44.4519,0.240127,-0.338656,3.31179
2022-01-01T150000_smart3-00551.ghg,2022-01-01,15:30,1.6457,36000,284.997,0.131304,-0.974143E-01,1.74393,102357.,14.4942,-0.161578E-01,1.90320,88.8410,0.819538E-02,-0.255399,2.70186,42.5294,0.253841,0.991253,13.5839
2022-01-01T153000_smart3-00551.ghg,2022-01-01,16:00,1.6665,36000,284.595,0.191042,-0.287739,2.15239,102383.,6.41086,-0.347445E-01,3.04595,88.8585,0.633127E-02,0.946993E-01,2.70082,45.5454,0.179674,-4.09471,81.2836
2022-01-01T160000_smart3-00551.ghg,2022-01-01,16:30,1.6873,36000,283.777,0.304136,-0.242917,1.71725,102384.,6.02869,0.829508E-01,3.07636,88.8754,0.535950E-02,-0.167584,2.86587,42.3261,0.228245,1.94978,29.4559
2022-01-01T163000_smart3-00551.ghg,2022-01-01,17:00,1.7082,36000,282.512,0.429421,-0.650978E-01,1.79924,102400.,13.0757,-0.143175,2.22432,88.8771,0.473095E-02,0.529868E-01,3.09734,44.8266,0.335754,-0.504315,3.49355
2022-01-01T170000_smart3-00551.ghg,2022-01-01,17:30,1.7290,36000,281.402,0.216154,0.465824,2.14987,102419.,8.01708,0.646954,3.50302,88.8719,0.484837E-02,0.210198,3.03577,43.7258,0.274327,0.508080,3.89503
2022-01-01T173000_smart3-00551.ghg,2022-01-01,18:00,1.7498,36000,280.710,0.375802,-0.325758,1.47851,102447.,7.05909,-0.248037,2.86612,88.8725,0.592704E-02,-0.123855,2.81521,43.7785,0.254141,-0.526260,9.54398
2022-01-01T180000_smart3-00551.ghg,2022-01-01,18:30,1.7707,36000,279.997,0.145117,-1.87253,6.28449,102465.,11.2806,0.163168,2.36297,88.8771,0.798146E-02,-0.295296,2.80070,43.8561,0.301928,-0.283593,2.52264
2022-01-01T183000_smart3-00551.ghg,2022-01-01,19:00,1.7915,36000,279.640,0.980105E-01,-0.503916,2.48859,102484.,7.66389,-0.143332E-01,3.57528,88.8835,0.958532E-02,-0.951281,3.15531,43.7064,0.331656,-1.04644,6.83699
2022-01-01T190000_smart3-00551.ghg,2022-01-01,19:30,1.8123,36000,279.215,0.409356,-0.305375,1.61575,102485.,9.05033,0.377001,3.46138,88.8746,0.124745E-01,-0.819558E-01,2.00968,44.2786,0.530860,-0.895012E-01,2.40249
2022-01-01T193000_smart3-00551.ghg,2022-01-01,20:00,1.8332,36000,279.002,0.410895,-0.315186,1.77582,102517.,12.8537,-0.311587,2.54759,88.8920,0.795332E-02,-0.274752E-01,2.61416,44.0503,0.298801,0.309186,2.42103
2022-01-01T200000_smart3-00551.ghg,2022-01-01,20:30,1.8540,36000,278.650,0.137675,-1.28285,4.63697,102566.,16.6897,-0.281519,2.14451,88.8897,0.684195E-02,-0.229961,2.72546,43.7833,0.339595,-0.733072,2.94287
2022-01-01T203000_smart3-00551.ghg,2022-01-01,21:00,1.8748,36000,278.761,0.167569,0.249870,1.82232,102595.,15.9974,0.144316,2.02281,88.8812,0.794244E-02,-0.941755,4.01113,42.6833,0.454488,-0.988621,3.67250
2022-01-01T210000_smart3-00551.ghg,2022-01-01,21:30,1.8956,36000,278.639,0.168562,-0.663045E-01,3.29714,102638.,18.0333,-0.777346,2.62258,88.8561,0.180668E-01,0.264734E-02,1.89799,41.1296,1.30000,-0.155580,1.99982
2022-01-01T213000_smart3-00551.ghg,2022-01-01,22:00,1.9165,36000,277.912,0.129764,-0.901910,3.64018,102655.,7.18199,-0.164348E-01,2.81040,88.8393,0.182106E-01,0.253011,3.14151,42.0098,1.26243,0.437354,1.92214
2022-01-01T220000_smart3-00551.ghg,2022-01-01,22:30,1.9373,36000,277.901,0.537130E-01,-0.460846E-01,2.23858,102662.,6.53266,0.688093E-01,3.03592,88.8006,0.369108E-01,-0.981927,2.98226,37.3257,2.41147,-0.638989,2.03325
2022-01-01T223000_smart3-00551.ghg,2022-01-01,23:00,1.9581,36000,277.976,0.150663,0.109992,1.77938,102665.,6.60155,0.129434,3.16592,88.7640,0.333006E-01,-1.17160,4.83664,33.2331,1.05623,-0.883650,3.30261
2022-01-01T230000_smart3-00551.ghg,2022-01-01,23:30,1.9790,36000,277.713,0.144251,-1.11203,3.57501,102660.,6.73208,0.687401E-01,3.04568,88.7791,0.364643E-01,-1.54206,4.63098,34.0128,1.19331,-1.39265,4.13525
2022-01-01T233000_smart3-00551.ghg,2022-01-02,00:00,2.0000,36000,276.763,0.379490,0.110573,1.81409,102669.,8.87439,-0.193496,2.91759,88.4700,0.731909E-01,0.887761,3.69958,26.8364,1.43745,1.76283,5.40452
2022-01-02T000000_smart3-00551.ghg,2022-01-02,00:30,2.0208,36000,276.144,0.169065,-0.494007,1.73042,102675.,6.64909,-0.146154,2.92107,88.3820,0.512317E-01,0.174030,2.40565,23.4478,4.85940,-3.69896,16.0961
2022-01-02T003000_smart3-00551.ghg,2022-01-02,01:00,2.0416,36000,275.965,0.270564,-0.392603,1.61862,102684.,7.92488,0.103820,3.01297,88.4186,0.687991E-01,-0.428693,2.80478,23.5568,0.358983,-0.320744,2.75725
2022-01-02T010000_smart3-00551.ghg,2022-01-02,01:30,2.0624,36000,276.057,0.852299E-01,-0.542722,2.30229,102696.,6.95028,0.520996E-01,3.01391,88.4786,0.523263E-01,0.594500E-01,2.88359,25.1657,0.552191,0.401492,2.83341
2022-01-02T013000_smart3-00551.ghg,2022-01-02,02:00,2.0833,36000,275.764,0.133977,-1.01425,3.31632,102697.,6.50220,-0.136392,2.95069,88.4654,0.306446E-01,-0.294927,2.98660,25.6232,0.281833,-0.156735,3.03539
2022-01-02T020000_smart3-00551.ghg,2022-01-02,02:30,2.1041,36000,275.300,0.123289,0.520631E-01,1.76699,102708.,7.65186,0.222323,2.88611,88.4098,0.377410E-01,0.223480,2.44015,24.1772,0.337095,0.511598,3.44932
