seventh_statistics:seventh_statistics:_on_raw_data_after_despiking_cross_wind_correction_angle-of-attack_correction_tilt_correction_time-lag_compensation_and_detrending
filename,date,time,DOY,used_records,mean(u),mean(v),mean(w),mean(ts),mean(co2),mean(h2o),mean(ch4),mean(none),mean(tc),mean(pc),mean(te),mean(pe),WindDirection,var(u),var(v),var(w),var(ts),var(co2),var(h2o),var(ch4),var(none),var(tc),var(pc),var(te),var(pe),cov(u/v),cov(u/w),cov(u/ts),cov(u/co2),cov(u/h2o),cov(u/ch4),cov(u/none),cov(v/w),cov(v/ts),cov(v/co2),cov(v/h2o),cov(v/ch4),cov(v/none),cov(w/ts),cov(w/co2),cov(w/h2o),cov(w/ch4),cov(w/none),cov(w/tc),cov(w/pc),cov(w/te),cov(w/pe),st_dev(u),st_dev(v),st_dev(w),st_dev(ts),st_dev(co2),st_dev(h2o),st_dev(ch4),st_dev(none),st_dev(tc),st_dev(pc),st_dev(te),st_dev(pe),skw(u),skw(v),skw(w),skw(ts),skw(co2),skw(h2o),skw(ch4),skw(none),skw(tc),skw(pc),skw(te),skw(pe),kur(u),kur(v),kur(w),kur(ts),kur(co2),kur(h2o),kur(ch4),kur(none),kur(tc),kur(pc),kur(te),kur(pe)
not_enough_data,2021-12-15,05:00,349.208,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-15,05:30,349.229,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-15,06:00,349.250,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-15,06:30,349.270,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-15,07:00,349.291,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-15,07:30,349.312,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-15,08:00,349.333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-15,08:30,349.354,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-15,09:00,349.374,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-15,09:30,349.395,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2021-12-15T093000_smart3-00551.ghg,2021-12-15,10:00,349.4166,36000,4.64179,-0.753367E-13,-0.130124E-13,283.668,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,139.358,1.07705,0.450920,0.927941E-01,0.775459E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.528468E-01,-0.609398E-01,-0.900783E-01,-9999,-9999,-9999,-9999,-0.195353E-01,0.520729E-02,-9999,-9999,-9999,-9999,0.136943E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.03781,0.671505,0.304621,0.278471,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.204965,0.347548E-01,0.153075E-01,-0.380898E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.63294,3.55083,4.09716,2.93803,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2021-12-15T100000_smart3-00551.ghg,2021-12-15,10:30,349.4374,36000,5.10910,0.540829E-14,-0.167858E-13,285.044,-9999,538.632,-9999,-9999,-9999,-9999,-9999,-9999,140.689,1.09691,0.595632,0.133730,0.146700,-9999,43084.1,-9999,-9999,-9999,-9999,-9999,-9999,0.128337,-0.950955E-01,-0.118773,-9999,16.7815,-9999,-9999,-0.191720E-01,0.552552E-01,-9999,-29.1534,-9999,-9999,0.449284E-02,-9999,3.78803,-9999,-9999,-9999,-9999,-9999,-9999,1.04734,0.771772,0.365692,0.383014,-9999,207.567,-9999,-9999,-9999,-9999,-9999,-9999,0.155097,0.276451,0.385350E-01,-0.338581,-9999,1.39765,-9999,-9999,-9999,-9999,-9999,-9999,2.89627,3.52009,3.79633,2.22860,-9999,4.95891,-9999,-9999,-9999,-9999,-9999,-9999
2021-12-15T103000_smart3-00551.ghg,2021-12-15,11:00,349.4582,36000,4.59712,-0.685499E-13,0.467378E-14,286.693,18.0085,349.709,-9999,-9999,-9999,-9999,-9999,-9999,133.992,1.30401,0.499074,0.148492,0.469734,0.237145E-02,395.788,-9999,-9999,-9999,-9999,-9999,-9999,-0.393404E-02,-0.134349,-0.418512,0.350225E-01,-15.6544,-9999,-9999,-0.180360E-01,0.961185E-01,-0.696276E-02,1.95398,-9999,-9999,0.224890E-01,-0.288683E-02,2.49469,-9999,-9999,-9999,-9999,-9999,-9999,1.14193,0.706452,0.385346,0.685371,0.486975E-01,19.8944,-9999,-9999,-9999,-9999,-9999,-9999,0.258486,0.163514,0.227376E-01,-0.110415,0.639430E-01,0.143831,-9999,-9999,-9999,-9999,-9999,-9999,2.69634,3.44585,3.84653,1.97467,2.55588,2.52769,-9999,-9999,-9999,-9999,-9999,-9999
2021-12-15T110000_smart3-00551.ghg,2021-12-15,11:30,349.4790,36000,4.65525,0.187934E-12,-0.607647E-15,287.560,17.9035,349.869,0.863259E-01,-9999,-9999,-9999,284.678,102439.,137.380,0.964145,0.778387,0.164354,0.451317E-01,0.116703E-02,324.842,0.408366E-07,-9999,-9999,-9999,0.212637E-01,632.902,-0.621203E-01,-0.104572,-0.962335E-01,0.107030E-01,-10.4360,0.646682E-04,-9999,-0.240125E-01,-0.661758E-02,0.510338E-02,0.639392,0.459947E-05,-9999,0.249438E-01,-0.268621E-02,2.21246,-0.164761E-04,-9999,-9999,-9999,0.122513E-02,-0.388342,0.981909,0.882263,0.405405,0.212442,0.341619E-01,18.0234,0.202081E-03,-9999,-9999,-9999,0.145821,25.1575,0.147255,-0.480967E-01,0.668816E-01,0.110003,-0.819766E-01,0.160972,-0.240733,-9999,-9999,-9999,-0.616474,0.790670,2.83322,3.06276,3.70610,3.09119,2.75487,2.74880,3.43695,-9999,-9999,-9999,2.12867,2.41554
2021-12-15T113000_smart3-00551.ghg,2021-12-15,12:00,349.4999,36000,4.64534,-0.175835E-12,-0.862844E-14,287.923,17.8109,350.016,0.859051E-01,-9999,-9999,-9999,285.326,102385.,138.680,1.19812,0.618683,0.159985,0.736010E-01,0.307670E-02,395.715,0.690167E-07,-9999,-9999,-9999,0.683225E-01,1495.35,0.130080,-0.128496,-0.186535,0.223496E-01,-14.9943,0.151165E-03,-9999,-0.149648E-01,-0.907990E-02,0.549626E-02,-0.421693,0.148339E-04,-9999,0.324249E-01,-0.355984E-02,2.44084,-0.225654E-04,-9999,-9999,-9999,0.292488E-02,-0.765634,1.09458,0.786564,0.399982,0.271295,0.554680E-01,19.8926,0.262710E-03,-9999,-9999,-9999,0.261386,38.6697,0.247397,0.103588,0.102639,0.164011,-0.711644E-02,-0.330237E-01,-0.241447,-9999,-9999,-9999,0.251587,-1.84475,2.65557,3.23602,3.66024,2.92790,2.47482,2.54770,2.97923,-9999,-9999,-9999,1.66440,4.72685
2021-12-15T120000_smart3-00551.ghg,2021-12-15,12:30,349.5207,36000,4.04359,-0.598700E-13,0.405695E-14,287.881,17.7408,349.519,0.855810E-01,-9999,-9999,-9999,286.006,102261.,150.359,0.734711,0.568418,0.128902,0.964899E-01,0.139452E-02,318.768,0.571386E-07,-9999,-9999,-9999,0.208383E-01,237.384,0.141810,-0.576284E-01,-0.140501,0.149564E-01,-7.67502,0.909195E-04,-9999,0.153016E-01,-0.595814E-02,-0.130938E-02,0.913529,-0.102047E-04,-9999,0.360763E-01,-0.319398E-02,1.97369,-0.188315E-04,-9999,-9999,-9999,-0.399728E-04,-0.372513,0.857153,0.753935,0.359030,0.310628,0.373432E-01,17.8541,0.239037E-03,-9999,-9999,-9999,0.144355,15.4073,0.199868,-0.702093E-01,0.203127E-02,0.180008,-0.160870,-0.365027E-02,-0.352266E-01,-9999,-9999,-9999,-0.268092,0.890639E-02,2.86777,3.09381,3.59482,2.80884,2.94484,2.58297,2.92970,-9999,-9999,-9999,1.75846,1.92378
2021-12-15T123000_smart3-00551.ghg,2021-12-15,13:00,349.5415,36000,3.61652,-0.181218E-13,0.163175E-14,288.013,17.6740,339.462,0.852439E-01,-9999,-9999,-9999,286.474,102224.,152.106,0.762493,0.656967,0.115385,0.150883,0.243830E-02,354.003,0.498089E-07,-9999,-9999,-9999,0.414968E-01,72.9691,0.808542E-01,-0.562958E-01,-0.128393,0.171739E-01,-6.40900,0.576934E-04,-9999,0.153799E-01,-0.126516E-01,0.131767E-02,2.31771,0.516755E-05,-9999,0.430697E-01,-0.400509E-02,1.90436,-0.183108E-04,-9999,-9999,-9999,0.177593E-02,-0.336718,0.873208,0.810535,0.339684,0.388437,0.493791E-01,18.8150,0.223179E-03,-9999,-9999,-9999,0.203708,8.54220,0.754469E-01,-0.266166,0.108151,0.191079,-0.194581,0.116751,-0.356947,-9999,-9999,-9999,0.384335,-0.212959,2.65185,3.24955,3.67965,2.78636,3.13003,2.72927,3.10930,-9999,-9999,-9999,3.50750,1.54160
2021-12-15T130000_smart3-00551.ghg,2021-12-15,13:30,349.5624,36000,3.19894,0.734713E-13,0.161383E-13,288.463,17.6256,333.664,0.852865E-01,-9999,-9999,-9999,286.657,102202.,147.883,0.811691,0.690739,0.950295E-01,0.207718,0.228335E-02,395.535,0.514249E-07,-9999,-9999,-9999,0.119538,25.8577,0.224912,-0.384012E-01,-0.169846,0.166375E-01,-3.98941,0.273662E-04,-9999,0.102881E-01,-0.930281E-02,0.206377E-02,2.46674,-0.613940E-05,-9999,0.382316E-01,-0.396500E-02,1.80138,-0.178175E-04,-9999,-9999,-9999,0.367437E-02,-0.101431,0.900939,0.831107,0.308269,0.455760,0.477844E-01,19.8881,0.226771E-03,-9999,-9999,-9999,0.345743,5.08504,0.284817,0.392231,0.122285,-0.575469,-0.210031,0.168285,-0.591153,-9999,-9999,-9999,0.685019,0.132803,2.84085,3.53986,3.69202,3.24616,2.67681,2.50000,3.51313,-9999,-9999,-9999,1.84894,2.27816
2021-12-15T133000_smart3-00551.ghg,2021-12-15,14:00,349.5832,36000,2.69068,0.198511E-12,0.289358E-14,288.761,17.6039,341.196,0.855281E-01,-9999,-9999,-9999,286.352,102193.,151.357,0.561836,0.604479,0.720378E-01,0.675225E-01,0.151968E-02,282.663,0.268512E-07,-9999,-9999,-9999,0.260213E-02,17.9659,0.283728,-0.371828E-01,-0.640520E-01,0.849624E-02,-0.612975,0.512993E-04,-9999,-0.241315E-02,-0.265603E-02,0.190001E-02,3.04781,0.192107E-04,-9999,0.252867E-01,-0.289979E-02,1.34985,-0.128958E-04,-9999,-9999,-9999,0.679876E-03,-0.550571E-01,0.749557,0.777482,0.268399,0.259851,0.389831E-01,16.8126,0.163863E-03,-9999,-9999,-9999,0.510111E-01,4.23862,0.313299,0.378946E-01,0.104330,0.215219,-0.327906,0.145938,-0.262143,-9999,-9999,-9999,0.315547,-0.165399,2.88650,3.26664,3.77039,2.82120,3.38157,2.50357,3.06092,-9999,-9999,-9999,2.74982,2.68425
2021-12-15T140000_smart3-00551.ghg,2021-12-15,14:30,349.6040,36000,2.40027,-0.118381E-12,0.450734E-14,288.897,17.6160,342.828,0.855285E-01,-9999,-9999,-9999,286.252,102180.,156.600,0.522615,0.444918,0.620555E-01,0.509341E-01,0.143964E-02,226.542,0.266058E-07,-9999,-9999,-9999,0.310112E-02,27.8285,0.204220,-0.368990E-01,-0.681477E-01,0.971524E-02,-3.66180,0.296602E-04,-9999,0.151688E-01,-0.127020E-02,0.531600E-03,1.13795,-0.457077E-05,-9999,0.219990E-01,-0.290561E-02,1.36702,-0.119695E-04,-9999,-9999,-9999,0.368550E-03,-0.194828E-01,0.722921,0.667022,0.249109,0.225686,0.379425E-01,15.0513,0.163113E-03,-9999,-9999,-9999,0.556877E-01,5.27527,0.120727,-0.333344,0.680756E-01,0.391809,-0.338538,0.243360,-0.260403,-9999,-9999,-9999,0.751473,-1.19091,2.56542,3.34156,3.68083,2.89550,2.95367,2.63272,2.94480,-9999,-9999,-9999,4.74358,4.54282
2021-12-15T143000_smart3-00551.ghg,2021-12-15,15:00,349.6249,36000,2.18753,0.113418E-12,0.940660E-14,288.889,17.6166,340.088,0.859108E-01,-9999,-9999,-9999,286.303,102151.,165.366,0.759215,0.679692,0.713946E-01,0.686048E-01,0.169126E-02,213.175,0.117926E-06,-9999,-9999,-9999,0.421325E-01,37.8939,0.193129,-0.131123E-01,0.833013E-02,0.154339E-01,-2.27744,0.429499E-05,-9999,0.572257E-01,0.316336E-01,0.590050E-02,3.83644,-0.115873E-03,-9999,0.247755E-01,-0.207451E-02,1.45448,-0.225224E-04,-9999,-9999,-9999,-0.174318E-02,-0.131674,0.871329,0.824435,0.267198,0.261925,0.411250E-01,14.6005,0.343404E-03,-9999,-9999,-9999,0.205262,6.15581,0.113489,0.262925,-0.411628E-01,-0.909134,-0.675463,0.453964,-0.593127E-01,-9999,-9999,-9999,0.696163,-0.238558,2.55934,2.76339,3.95864,4.66327,3.53932,2.78520,2.82614,-9999,-9999,-9999,2.25285,2.71443
2021-12-15T150000_smart3-00551.ghg,2021-12-15,15:30,349.6457,36000,1.84613,-0.717856E-13,-0.207361E-14,289.061,17.6414,348.999,0.855631E-01,-9999,-9999,-9999,285.841,102132.,162.679,0.342926,0.355225,0.454267E-01,0.587726E-02,0.512893E-03,142.144,0.280976E-07,-9999,-9999,-9999,0.624808E-02,41.5984,0.556264E-01,-0.313158E-01,-0.885746E-02,0.140959E-02,-2.31343,0.336443E-04,-9999,0.191190E-01,0.188513E-01,-0.225135E-02,2.07894,-0.143052E-04,-9999,0.492658E-02,-0.110874E-02,0.858628,-0.496375E-05,-9999,-9999,-9999,-0.147972E-03,-0.677906E-01,0.585599,0.596007,0.213135,0.766633E-01,0.226471E-01,11.9224,0.167623E-03,-9999,-9999,-9999,0.790448E-01,6.44968,0.254135,0.282726,-0.113662,0.412730E-01,-0.333955,0.167373,0.407826,-9999,-9999,-9999,-0.125182,0.209545,2.73379,3.08721,4.12990,3.13543,2.88102,2.65922,3.11519,-9999,-9999,-9999,1.62584,2.21079
2021-12-15T153000_smart3-00551.ghg,2021-12-15,16:00,349.6665,36000,1.44479,-0.219638E-12,0.596958E-14,289.108,17.6746,347.823,0.858658E-01,-9999,-9999,-9999,285.610,102126.,164.916,0.412479,0.385294,0.295161E-01,0.307700E-02,0.657434E-03,226.505,0.201036E-07,-9999,-9999,-9999,0.713277E-02,42.5150,0.179580,-0.110018E-01,0.185029E-01,0.465224E-02,-0.991239,0.310440E-04,-9999,0.168414E-01,0.164421E-01,0.974780E-02,4.79915,0.564721E-05,-9999,-0.748232E-03,0.194208E-03,0.762581,-0.994834E-06,-9999,-9999,-9999,-0.167580E-02,-0.793226E-01,0.642245,0.620720,0.171803,0.554707E-01,0.256405E-01,15.0501,0.141787E-03,-9999,-9999,-9999,0.844557E-01,6.52035,-0.265454,0.126130,-0.202720,-0.109296,0.805878,0.297145,0.107363,-9999,-9999,-9999,-0.353688,-0.564296,2.17843,2.10702,4.12930,3.19167,2.23398,2.41546,3.03219,-9999,-9999,-9999,2.43511,1.89488
2021-12-15T160000_smart3-00551.ghg,2021-12-15,16:30,349.6873,36000,1.37563,-0.147923E-12,0.222160E-14,289.013,17.8353,370.562,0.857966E-01,-9999,-9999,-9999,285.219,102108.,150.639,0.128873,0.320724,0.232235E-01,0.106336E-01,0.509019E-02,93.8425,0.648183E-07,-9999,-9999,-9999,0.105261E-01,5.73875,0.508097E-01,-0.125275E-01,0.217599E-01,-0.106932E-01,-1.81379,-0.343132E-04,-9999,0.559652E-02,0.246863E-01,-0.330669E-01,-0.770229,-0.134503E-04,-9999,-0.391918E-02,-0.203500E-04,0.354658,0.395356E-05,-9999,-9999,-9999,0.863763E-03,-0.164770E-02,0.358988,0.566325,0.152393,0.103120,0.713456E-01,9.68724,0.254594E-03,-9999,-9999,-9999,0.102597,2.39557,0.129778,-0.965202E-01,-0.519304E-01,-0.561086,-0.825401E-01,0.470665E-01,0.864647,-9999,-9999,-9999,0.445902,0.529617E-01,2.77732,2.14860,3.76938,3.22641,1.65485,2.84998,2.98513,-9999,-9999,-9999,1.95830,2.95054
2021-12-15T163000_smart3-00551.ghg,2021-12-15,17:00,349.7082,36000,1.30491,0.696081E-13,0.983339E-14,288.865,18.0556,386.859,-9999,-9999,-9999,-9999,-9999,-9999,151.628,0.217793,0.856795E-01,0.178142E-01,0.817826E-02,0.502995E-02,55.9521,-9999,-9999,-9999,-9999,-9999,-9999,0.602020E-01,-0.505124E-02,0.124821E-01,0.106869E-01,-0.265956,-9999,-9999,0.670132E-03,0.432998E-02,0.389683E-02,0.428716,-9999,-9999,-0.277192E-02,0.735414E-03,0.211888,-9999,-9999,-9999,-9999,-9999,-9999,0.466683,0.292711,0.133470,0.904337E-01,0.709221E-01,7.48011,-9999,-9999,-9999,-9999,-9999,-9999,0.761527E-01,-0.630489E-01,0.113992,0.109530,0.645982,-0.868765E-01,-9999,-9999,-9999,-9999,-9999,-9999,2.28391,3.90852,4.53574,3.06734,3.26481,2.47394,-9999,-9999,-9999,-9999,-9999,-9999
2021-12-15T170000_smart3-00551.ghg,2021-12-15,17:30,349.7290,36000,1.38461,0.230137E-13,0.296666E-14,288.646,21.6794,464.753,-9999,-9999,-9999,-9999,-9999,-9999,149.918,0.102679,0.869240E-01,0.196009E-01,0.118720E-01,2.91410,3791.97,-9999,-9999,-9999,-9999,-9999,-9999,0.820327E-03,-0.114357E-01,0.187669E-01,-0.832527E-01,-6.04693,-9999,-9999,0.182824E-02,-0.530429E-02,0.982375E-01,6.94977,-9999,-9999,-0.415448E-02,0.292907E-03,0.690561,-9999,-9999,-9999,-9999,-9999,-9999,0.320436,0.294829,0.140003,0.108959,1.70707,61.5790,-9999,-9999,-9999,-9999,-9999,-9999,0.116701,-0.356829,-0.902579E-01,0.313306,-0.467771,0.648967,-9999,-9999,-9999,-9999,-9999,-9999,2.83599,3.48268,3.62786,3.09299,1.94176,1.84051,-9999,-9999,-9999,-9999,-9999,-9999
2021-12-15T173000_smart3-00551.ghg,2021-12-15,18:00,349.7498,36000,1.95673,-0.416316E-13,0.649885E-14,288.444,23.6275,557.202,-9999,-9999,-9999,-9999,-9999,-9999,145.324,0.476083,0.208878,0.432360E-01,0.199863E-01,2.75547,7195.30,-9999,-9999,-9999,-9999,-9999,-9999,-0.881295E-01,-0.267883E-01,0.284717E-01,0.787528,29.9750,-9999,-9999,0.924765E-02,0.182104E-02,-0.311588,-22.0476,-9999,-9999,-0.880549E-02,-0.214971E-01,-0.923552,-9999,-9999,-9999,-9999,-9999,-9999,0.689988,0.457032,0.207933,0.141373,1.65996,84.8251,-9999,-9999,-9999,-9999,-9999,-9999,0.658475,-0.926407,-0.291365,0.210672,-0.637429E-01,1.06892,-9999,-9999,-9999,-9999,-9999,-9999,2.68367,5.67062,5.16523,3.23838,1.23385,3.02535,-9999,-9999,-9999,-9999,-9999,-9999
2021-12-15T180000_smart3-00551.ghg,2021-12-15,18:30,349.7707,36000,2.60288,-0.176489E-12,-0.356219E-13,288.437,26.3889,590.231,-9999,-9999,-9999,-9999,-9999,-9999,151.621,0.448690,0.263867,0.632232E-01,0.248938E-01,34.4003,30032.8,-9999,-9999,-9999,-9999,-9999,-9999,0.123994,-0.296351E-01,0.556810E-01,-1.70949,-63.0664,-9999,-9999,0.427846E-02,0.141262E-01,-1.28808,-41.7921,-9999,-9999,-0.116893E-01,-0.565268E-02,0.405303,-9999,-9999,-9999,-9999,-9999,-9999,0.669843,0.513680,0.251442,0.157778,5.86518,173.300,-9999,-9999,-9999,-9999,-9999,-9999,0.610900E-01,0.590255E-01,0.618862E-01,-0.120821,-0.301906E-01,0.210134E-01,-9999,-9999,-9999,-9999,-9999,-9999,2.62443,3.05639,3.70292,2.99023,1.41226,1.28819,-9999,-9999,-9999,-9999,-9999,-9999
2021-12-15T183000_smart3-00551.ghg,2021-12-15,19:00,349.7915,36000,2.99092,0.472850E-13,0.584688E-14,288.326,22.9460,478.412,-9999,-9999,-9999,-9999,-9999,-9999,160.405,0.671360,0.438552,0.110431,0.519698E-01,10.2270,9193.22,-9999,-9999,-9999,-9999,-9999,-9999,0.506022E-01,-0.586151E-01,0.120411,-0.463775,-13.3201,-9999,-9999,0.273731E-01,0.108501E-01,-0.151788,-3.27350,-9999,-9999,-0.253997E-01,0.716844E-02,1.32618,-9999,-9999,-9999,-9999,-9999,-9999,0.819366,0.662232,0.332312,0.227969,3.19797,95.8813,-9999,-9999,-9999,-9999,-9999,-9999,0.567796,-0.176911,-0.957656E-01,0.501463E-01,-0.217192,0.423028E-01,-9999,-9999,-9999,-9999,-9999,-9999,3.27893,3.45585,4.07190,2.88280,1.66473,1.40595,-9999,-9999,-9999,-9999,-9999,-9999
2021-12-15T190000_smart3-00551.ghg,2021-12-15,19:30,349.8123,36000,3.02948,-0.120819E-13,0.154971E-14,288.408,18.0105,347.597,-9999,-9999,-9999,-9999,-9999,-9999,165.461,0.868440,0.505316,0.115875,0.313094E-01,0.219705E-02,56.6101,-9999,-9999,-9999,-9999,-9999,-9999,0.317114E-01,-0.492493E-01,0.895945E-01,-0.230077E-01,-3.92192,-9999,-9999,0.355176E-01,0.799046E-02,-0.369450E-02,0.170250,-9999,-9999,-0.197285E-01,0.131127E-02,0.704231,-9999,-9999,-9999,-9999,-9999,-9999,0.931901,0.710856,0.340404,0.176945,0.468727E-01,7.52397,-9999,-9999,-9999,-9999,-9999,-9999,0.489181,0.297169E-01,-0.141987E-01,-0.153794,0.134917,0.136831,-9999,-9999,-9999,-9999,-9999,-9999,2.95423,3.41941,4.51610,2.75789,2.30510,2.87072,-9999,-9999,-9999,-9999,-9999,-9999
