fifth_statistics:_on_raw_data_after_despiking_cross_wind_correction_angle-of-attack_correction_and_tilt_correction
filename,date,time,DOY,used_records,mean(u),mean(v),mean(w),mean(ts),mean(co2),mean(h2o),mean(ch4),mean(none),mean(tc),mean(pc),mean(te),mean(pe),WindDirection,var(u),var(v),var(w),var(ts),var(co2),var(h2o),var(ch4),var(none),var(tc),var(pc),var(te),var(pe),cov(u/v),cov(u/w),cov(u/ts),cov(u/co2),cov(u/h2o),cov(u/ch4),cov(u/none),cov(v/w),cov(v/ts),cov(v/co2),cov(v/h2o),cov(v/ch4),cov(v/none),cov(w/ts),cov(w/co2),cov(w/h2o),cov(w/ch4),cov(w/none),cov(w/tc),cov(w/pc),cov(w/te),cov(w/pe),st_dev(u),st_dev(v),st_dev(w),st_dev(ts),st_dev(co2),st_dev(h2o),st_dev(ch4),st_dev(none),st_dev(tc),st_dev(pc),st_dev(te),st_dev(pe),skw(u),skw(v),skw(w),skw(ts),skw(co2),skw(h2o),skw(ch4),skw(none),skw(tc),skw(pc),skw(te),skw(pe),kur(u),kur(v),kur(w),kur(ts),kur(co2),kur(h2o),kur(ch4),kur(none),kur(tc),kur(pc),kur(te),kur(pe)
2021-12-21T190000_smart3-00551.ghg,2021-12-21,19:30,355.8123,36000,0.257918,-0.234145E-12,-0.356050E-15,288.773,19.0382,454.374,0.882799E-01,-9999,-9999,-9999,284.532,101860.,38.1508,0.920549E-01,0.117156,0.366055E-02,0.176522E-01,0.306497E-01,52.6297,0.261756E-06,-9999,-9999,-9999,0.544287E-02,220.361,0.730142E-01,-0.432689E-02,0.136200E-01,-0.328302E-01,-1.19282,-0.914237E-04,-9999,-0.280120E-02,0.751813E-02,-0.313683E-01,-1.69005,-0.123129E-03,-9999,-0.269079E-02,0.255707E-02,0.745711E-01,0.282072E-05,-9999,-9999,-9999,-0.181794E-03,0.873386E-01,0.303405,0.342281,0.605025E-01,0.132862,0.175071,7.25463,0.511621E-03,-9999,-9999,-9999,0.737758E-01,14.8446,-0.358682,-0.158834,-0.646681,0.300753,-0.606989,-1.05946,0.315047E-01,-9999,-9999,-9999,0.195465,-0.382344,1.92233,1.75355,5.60759,2.94941,2.72857,3.32894,4.10859,-9999,-9999,-9999,2.19969,1.70102
2021-12-21T193000_smart3-00551.ghg,2021-12-21,20:00,355.8331,36000,0.681923,0.127491E-13,-0.764938E-14,289.165,18.6204,454.533,0.873199E-01,-9999,-9999,-9999,284.898,101890.,11.4847,0.277592,0.189880,0.141101E-01,0.782526E-01,0.477237E-01,55.2003,0.955222E-06,-9999,-9999,-9999,0.298002E-01,80.8163,0.787837E-01,-0.757439E-02,0.120356,-0.928107E-01,1.87451,-0.426256E-03,-9999,-0.488917E-02,0.421826E-01,-0.481210E-01,1.29641,-0.206703E-03,-9999,-0.595522E-02,0.252362E-02,0.334649E-01,0.649752E-05,-9999,-9999,-9999,-0.369396E-03,-0.118217,0.526870,0.435753,0.118786,0.279737,0.218458,7.42969,0.977355E-03,-9999,-9999,-9999,0.172627,8.98979,1.26098,0.886209,0.235105,0.972486,-1.09446,0.496536,-1.56903,-9999,-9999,-9999,0.967380,-0.950517,4.50058,4.02992,10.7781,3.35306,4.20245,4.09534,4.91005,-9999,-9999,-9999,3.08824,2.48007
2021-12-21T200000_smart3-00551.ghg,2021-12-21,20:30,355.8540,36000,2.01161,-0.142847E-12,-0.224914E-13,289.523,18.9244,491.817,-9999,-9999,-9999,-9999,-9999,-9999,4.93285,0.677408,0.333052,0.641016E-01,0.321868E-01,0.247152,47.1829,-9999,-9999,-9999,-9999,-9999,-9999,0.171578,-0.478114E-01,0.116429,-0.203096E-01,-0.388753E-01,-9999,-9999,-0.549745E-02,0.328852E-01,-0.129985,-0.827466,-9999,-9999,-0.146570E-01,0.680503E-02,0.212008,-9999,-9999,-9999,-9999,-9999,-9999,0.823048,0.577106,0.253183,0.179407,0.497143,6.86898,-9999,-9999,-9999,-9999,-9999,-9999,0.156246,0.409055,-0.170977,0.306117,0.795287E-01,-0.421304,-9999,-9999,-9999,-9999,-9999,-9999,2.42598,3.39274,4.45375,2.53133,1.52226,3.69170,-9999,-9999,-9999,-9999,-9999,-9999
2021-12-21T203000_smart3-00551.ghg,2021-12-21,21:00,355.8748,36000,0.440766,0.126426E-12,0.543679E-15,289.195,18.2597,481.391,-9999,-9999,-9999,-9999,-9999,-9999,330.901,0.233021E-01,0.124724,0.643415E-02,0.286278E-01,0.408394E-02,32.7280,-9999,-9999,-9999,-9999,-9999,-9999,-0.245126E-01,-0.282742E-03,0.147733E-01,-0.484553E-02,-0.133621,-9999,-9999,-0.212604E-02,-0.314835E-01,0.106788E-01,0.508825,-9999,-9999,0.548288E-03,-0.641314E-03,0.168764E-01,-9999,-9999,-9999,-9999,-9999,-9999,0.152650,0.353163,0.802132E-01,0.169197,0.639057E-01,5.72084,-9999,-9999,-9999,-9999,-9999,-9999,1.24066,0.570764E-01,-3.62898,0.935124,0.367718,-3.77918,-9999,-9999,-9999,-9999,-9999,-9999,11.9440,2.38440,155.259,4.29741,3.13908,20.6504,-9999,-9999,-9999,-9999,-9999,-9999
2021-12-21T210000_smart3-00551.ghg,2021-12-21,21:30,355.8956,36000,0.221499,0.734909E-13,-0.484957E-14,288.882,18.8657,480.721,0.872868E-01,-9999,-9999,-9999,284.757,101845.,85.2864,0.860423E-01,0.991807E-01,0.408749E-02,0.222184E-01,0.559344E-01,18.8468,0.185487E-06,-9999,-9999,-9999,0.114604E-01,14.3306,-0.352497E-01,-0.218423E-02,0.283096E-02,-0.761351E-02,0.486888,-0.118144E-04,-9999,-0.262677E-02,0.270187E-01,-0.379728E-01,-0.359732,0.130271E-04,-9999,-0.306504E-02,0.362791E-02,0.371886E-01,0.113342E-05,-9999,-9999,-9999,-0.915233E-03,-0.966221E-02,0.293330,0.314930,0.639335E-01,0.149058,0.236505,4.34128,0.430682E-03,-9999,-9999,-9999,0.107053,3.78558,-1.02552,0.162630,-15.6236,0.543395,-0.381144,-4.43661,2.88109,-9999,-9999,-9999,-0.305167,0.243376,4.43401,2.05970,516.578,3.87693,3.29874,34.5714,20.1063,-9999,-9999,-9999,3.26138,2.31636
2021-12-21T213000_smart3-00551.ghg,2021-12-21,22:00,355.9165,36000,0.403407,0.303437E-13,-0.940857E-14,288.941,18.9445,455.322,0.878393E-01,-9999,-9999,-9999,284.693,101846.,113.751,0.160813,0.689681E-01,0.306066E-02,0.632892E-01,0.690888E-01,103.747,0.340936E-06,-9999,-9999,-9999,0.894972E-02,18.8251,-0.588657E-01,0.874496E-03,-0.708733E-01,0.654888E-01,2.35544,-0.147465E-03,-9999,-0.764903E-03,0.173580E-01,-0.434113E-02,0.680202E-01,0.128461E-04,-9999,-0.246806E-02,0.172321E-02,0.714808E-01,-0.269393E-05,-9999,-9999,-9999,-0.127007E-04,-0.111512E-01,0.401015,0.262618,0.553233E-01,0.251573,0.262848,10.1856,0.583897E-03,-9999,-9999,-9999,0.946029E-01,4.33879,-0.584240E-01,-0.112669,-1.06675,-0.571245,0.947962,0.677493,-0.655142,-9999,-9999,-9999,-0.844596,-0.115517,2.19412,1.80492,13.7662,2.11160,2.58395,2.28543,2.02699,-9999,-9999,-9999,2.50761,2.10397
2021-12-21T220000_smart3-00551.ghg,2021-12-21,22:30,355.9373,36000,1.08608,-0.481590E-13,-0.256557E-14,288.622,19.8602,458.008,0.892569E-01,-9999,-9999,-9999,284.413,101846.,134.483,0.616529E-01,0.101498,0.901175E-02,0.137990E-01,0.999036E-01,603.121,0.157530E-05,-9999,-9999,-9999,0.507732E-02,16.6371,0.216982E-01,-0.597014E-02,0.157792E-01,-0.661696E-02,-1.30283,0.121720E-04,-9999,-0.394435E-02,-0.436974E-02,0.468658E-01,4.90746,-0.261550E-03,-9999,-0.250796E-02,-0.871732E-03,-0.826841E-01,0.823705E-05,-9999,-9999,-9999,-0.298821E-03,-0.878275E-02,0.248300,0.318588,0.949302E-01,0.117469,0.316075,24.5585,0.125511E-02,-9999,-9999,-9999,0.712553E-01,4.07886,0.351927E-01,-0.181437,-1.01957,0.705581,-0.265079,-0.993555,0.330164,-9999,-9999,-9999,-0.372471,-0.103536,2.95656,3.24619,64.3319,4.65030,1.71997,2.92581,2.14767,-9999,-9999,-9999,2.93781,2.30199
2021-12-21T223000_smart3-00551.ghg,2021-12-21,23:00,355.9581,36000,0.870888,0.201765E-12,0.112460E-13,288.660,19.3585,418.691,0.911956E-01,-9999,-9999,-9999,284.442,101842.,114.477,0.181110,0.317271,0.854585E-02,0.346226E-01,0.672882E-01,291.807,0.796673E-07,-9999,-9999,-9999,0.668298E-02,31.3663,-0.175181,-0.239434E-03,0.359762E-01,-0.917748E-01,-6.66705,0.423086E-04,-9999,-0.449849E-02,-0.319001E-01,0.731553E-01,7.28510,-0.429141E-04,-9999,-0.360554E-02,-0.752408E-03,0.426553E-02,0.198850E-05,-9999,-9999,-9999,0.872232E-03,0.279447E-01,0.425570,0.563268,0.924438E-01,0.186071,0.259400,17.0824,0.282254E-03,-9999,-9999,-9999,0.817495E-01,5.60056,-0.346504,0.285939E-01,-1.74910,-0.959493E-01,1.10055,0.408110,-0.704371,-9999,-9999,-9999,-0.381251,-0.197689,2.57597,1.97418,43.5841,3.03203,3.38948,2.35059,2.84522,-9999,-9999,-9999,2.58180,2.87730
2021-12-21T230000_smart3-00551.ghg,2021-12-21,23:30,355.9790,36000,0.281776,-0.216946E-13,0.342725E-14,288.849,19.4173,422.860,0.904917E-01,-9999,-9999,-9999,284.391,101832.,17.1967,0.259762E-01,0.330610E-01,0.557666E-02,0.297062E-01,0.968034E-01,177.843,0.887571E-07,-9999,-9999,-9999,0.452290E-02,113.957,-0.157933E-01,0.801746E-03,0.127406E-01,-0.235066E-01,-0.855233,-0.182029E-04,-9999,-0.216124E-02,-0.541428E-02,0.329218E-01,1.05195,0.874887E-05,-9999,-0.131891E-02,-0.214806E-02,-0.765942E-01,-0.149507E-06,-9999,-9999,-9999,0.643749E-03,-0.522705E-01,0.161171,0.181827,0.746771E-01,0.172355,0.311132,13.3358,0.297921E-03,-9999,-9999,-9999,0.672525E-01,10.6751,0.581360E-01,-0.275189,-5.40584,0.148347,-0.227292,0.147814,1.08944,-9999,-9999,-9999,0.622805E-01,-0.564021,4.21238,5.63141,149.671,3.45778,2.32331,2.81500,4.50986,-9999,-9999,-9999,1.79777,2.04878
2021-12-21T233000_smart3-00551.ghg,2021-12-22,00:00,356.0000,36000,0.917101,-0.229204E-13,-0.106490E-13,288.852,18.7033,409.076,0.912299E-01,-9999,-9999,-9999,284.632,101804.,68.3836,0.955984E-01,0.667953E-01,0.849402E-02,0.452895E-01,0.261682E-01,184.214,0.281300E-06,-9999,-9999,-9999,0.270825E-01,127.247,-0.199567E-01,-0.477827E-02,0.431802E-01,-0.390743E-01,-3.30370,0.101192E-03,-9999,-0.424475E-02,-0.147217E-01,0.178359E-01,1.04817,-0.842701E-04,-9999,-0.492033E-02,0.438144E-03,0.133207,0.353726E-05,-9999,-9999,-9999,0.981956E-03,-0.503046E-01,0.309190,0.258448,0.921630E-01,0.212813,0.161766,13.5725,0.530378E-03,-9999,-9999,-9999,0.164568,11.2804,0.169063,-0.813674,-0.152733,0.470616,0.563341,-0.425110,-0.529707E-01,-9999,-9999,-9999,-0.114239,0.171891,2.19659,3.63315,5.98775,3.09920,2.03043,2.77926,1.60405,-9999,-9999,-9999,1.70310,1.65341
2021-12-22T000000_smart3-00551.ghg,2021-12-22,00:30,356.0208,36000,1.64981,0.640302E-13,-0.462895E-14,288.857,18.7930,390.454,0.928490E-01,-9999,-9999,-9999,284.853,101777.,85.2843,0.317390,0.126056,0.262014E-01,0.490857E-01,0.606762E-01,430.581,0.283397E-06,-9999,-9999,-9999,0.118971E-01,114.799,0.234919E-01,-0.186042E-01,0.533819E-01,0.513023E-01,-1.20479,-0.105016E-04,-9999,-0.121579E-01,-0.711326E-02,-0.195185E-01,-3.94342,0.101942E-03,-9999,-0.100618E-01,0.120101E-02,0.703633,-0.562022E-05,-9999,-9999,-9999,0.256971E-03,0.173275,0.563373,0.355044,0.161868,0.221553,0.246325,20.7504,0.532351E-03,-9999,-9999,-9999,0.109074,10.7144,0.357045,0.480813,-0.221031,0.469008,0.308406,0.195822,-0.782916,-9999,-9999,-9999,0.234946,0.318828,3.25536,3.03307,5.12642,3.31939,2.12963,2.51005,3.26448,-9999,-9999,-9999,1.86601,1.74381
not_enough_data,2021-12-22,01:00,356.041,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-22,01:30,356.062,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-22,02:00,356.083,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-22,02:30,356.104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-22,03:00,356.125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-22,03:30,356.145,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-22,04:00,356.166,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-22,04:30,356.187,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-22,05:00,356.208,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-22,05:30,356.229,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-22,06:00,356.250,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-22,06:30,356.270,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-22,07:00,356.291,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-22,07:30,356.312,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-22,08:00,356.333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-22,08:30,356.354,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-22,09:00,356.374,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-22,09:30,356.395,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-22,10:00,356.416,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-22,10:30,356.437,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-22,11:00,356.458,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
