TIMESTAMP_START,TIMESTAMP_END,DOY_START,DOY_END,FILENAME_HF,SW_IN_POT,NIGHT,EXPECT_NR,FILE_NR,CUSTOM_FILTER_NR,WD_FILTER_NR,SONIC_NR,T_SONIC_NR,CO2_NR,H2O_NR,CH4_NR,NONE_NR,TAU_NR,H_NR,FC_NR,LE_NR,FCH4_NR,FNONE_NR,TAU,H,LE,ET,FC,FH2O,FCH4,FNONE,TAU_RANDUNC_HF,H_RANDUNC_HF,LE_RANDUNC_HF,ET_RANDUNC_HF,FC_RANDUNC_HF,FH2O_RANDUNC_HF,FCH4_RANDUNC_HF,FNONE_RANDUNC_HF,SH_SINGLE,SLE_SINGLE,SET_SINGLE,SC_SINGLE,SH2O_SINGLE,SCH4_SINGLE,SNONE_SINGLE,FC_VADV,FH2O_VADV,FCH4_VADV,FNONE_VADV,U_UNROT,V_UNROT,W_UNROT,U,V,W,WS,WS_MAX,WD,WD_SIGMA,USTAR,TKE,MO_LENGTH,ZL,BOWEN,TSTAR,T_SONIC,TA_EP,PA_EP,RH_EP,AIR_MV,AIR_DENSITY,AIR_RHO_CP,AIR_CP,VAPOR_DENSITY,VAPOR_PARTIAL_PRESSURE,VAPOR_PARTIAL_PRESSURE_SAT,SPECIFIC_HUMIDITY,VPD_EP,TDEW,DRYAIR_PARTIAL_PRESSURE,DRYAIR_DENSITY,DRYAIR_MV,SPECIFIC_HEAT_EVAP,VAPOR_DRYAIR_RATIO,CO2_MEAS_TYPE,CO2_MOLAR_DENSITY,CO2_MIXING_RATIO,CO2,H2O_MEAS_TYPE,H2O_MOLAR_DENSITY,H2O_MIXING_RATIO,H2O,CH4_MEAS_TYPE,CH4_MOLAR_DENSITY,CH4_MIXING_RATIO,CH4,NONE_MEAS_TYPE,NONE_MOLAR_DENSITY,NONE_MIXING_RATIO,NONE,CO2_TLAG_ACTUAL,CO2_TLAG_USED,CO2_TLAG_NOMINAL,CO2_TLAG_MIN,CO2_TLAG_MAX,H2O_TLAG_ACTUAL,H2O_TLAG_USED,H2O_TLAG_NOMINAL,H2O_TLAG_MIN,H2O_TLAG_MAX,CH4_TLAG_ACTUAL,CH4_TLAG_USED,CH4_TLAG_NOMINAL,CH4_TLAG_MIN,CH4_TLAG_MAX,NONE_TLAG_ACTUAL,NONE_TLAG_USED,NONE_TLAG_NOMINAL,NONE_TLAG_MIN,NONE_TLAG_MAX,U_MEDIAN,V_MEDIAN,W_MEDIAN,T_SONIC_MEDIAN,CO2_MEAS_MEDIAN,H2O_MEAS_MEDIAN,CH4_MEAS_MEDIAN,NONE_MEAS_MEDIAN,U_P25,V_P25,W_P25,T_SONIC_P25,CO2_MEAS_P25,H2O_MEAS_P25,CH4_MEAS_P25,NONE_MEAS_P25,U_P75,V_P75,W_P75,T_SONIC_P75,CO2_MEAS_P75,H2O_MEAS_P75,CH4_MEAS_P75,NONE_MEAS_P75,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,CO2_MEAS_SIGMA,H2O_MEAS_SIGMA,CH4_MEAS_SIGMA,NONE_MEAS_SIGMA,U_SKW,V_SKW,W_SKW,T_SONIC_SKW,CO2_MEAS_SKW,H2O_MEAS_SKW,CH4_MEAS_SKW,NONE_MEAS_SKW,U_KUR,V_KUR,W_KUR,T_SONIC_KUR,CO2_MEAS_KUR,H2O_MEAS_KUR,CH4_MEAS_KUR,NONE_MEAS_KUR,W_U_COV,W_T_SONIC_COV,W_CO2_MEAS_COV,W_H2O_MEAS_COV,W_CH4_MEAS_COV,W_NONE_MEAS_COV,CO2_MEAS_H2O_MEAS_COV,CO2_MEAS_CH4_MEAS_COV,CO2_MEAS_NONE_MEAS_COV,H2O_MEAS_CH4_MEAS_COV,H2O_MEAS_NONE_MEAS_COV,CH4_MEAS_NONE_MEAS_COV,FETCH_MAX,FETCH_OFFSET,FETCH_10,FETCH_30,FETCH_50,FETCH_70,FETCH_80,FETCH_90,USTAR_UNCORR,MO_LENGTH_UNCORR,ZL_UNCORR,TAU_UNCORR,H_UNCORR,LE_UNCORR,ET_UNCORR,FC_UNCORR,FH2O_UNCORR,FCH4_UNCORR,FNONE_UNCORR,TAU_STAGE1,H_STAGE1,LE_STAGE1,ET_STAGE1,FC_STAGE1,FH2O_STAGE1,FCH4_STAGE1,FNONE_STAGE1,TAU_STAGE2,H_STAGE2,LE_STAGE2,ET_STAGE2,FC_STAGE2,FH2O_STAGE2,FCH4_STAGE2,FNONE_STAGE2,T_CELL,PA_CELL,MV_AIR_CELL_CO2,MV_AIR_CELL_H2O,MV_AIR_CELL_CH4,MV_AIR_CELL_NONE,FH2O_CELL_CO2,FH2O_CELL_CH4,FH2O_CELL_NONE,H_CELL_CO2,H_CELL_H2O,H_CELL_CH4,H_CELL_NONE,H_BU_BOT,H_BU_TOP,H_BU_SPAR,SPEC_CORR_LI7700_A,SPEC_CORR_LI7700_B,SPEC_CORR_LI7700_C,TAU_SCF,H_SCF,LE_SCF,ET_SCF,FC_SCF,FH2O_SCF,FCH4_SCF,FNONE_SCF,W_T_SONIC_COV_IBROM,W_T_SONIC_COV_IBROM_N1626,W_T_SONIC_COV_IBROM_N0614,W_T_SONIC_COV_IBROM_N0277,W_T_SONIC_COV_IBROM_N0133,W_T_SONIC_COV_IBROM_N0065,W_T_SONIC_COV_IBROM_N0032,W_T_SONIC_COV_IBROM_N0016,W_T_SONIC_COV_IBROM_N0008,W_T_SONIC_COV_IBROM_N0004,U_NUM_SPIKES,V_NUM_SPIKES,W_NUM_SPIKES,T_SONIC_NUM_SPIKES,CO2_NUM_SPIKES,H2O_NUM_SPIKES,CH4_NUM_SPIKES,NONE_NUM_SPIKES,CUSTOM_FILTER_NREX,WD_FILTER_NREX,SONIC_DIAG_NREX,CO2_DIAG_NREX,H2O_DIAG_NREX,CH4_DIAG_NREX,NONE_DIAG_NREX,U_SPIKE_NREX,V_SPIKE_NREX,W_SPIKE_NREX,T_SONIC_SPIKE_NREX,CO2_SPIKE_NREX,H2O_SPIKE_NREX,CH4_SPIKE_NREX,NONE_SPIKE_NREX,U_ABSLIM_NREX,V_ABSLIM_NREX,W_ABSLIM_NREX,T_SONIC_ABSLIM_NREX,CO2_ABSLIM_NREX,H2O_ABSLIM_NREX,CH4_ABSLIM_NREX,NONE_ABSLIM_NREX,U_VM97_TEST,V_VM97_TEST,W_VM97_TEST,T_SONIC_VM97_TEST,CO2_VM97_TEST,H2O_VM97_TEST,CH4_VM97_TEST,NONE_VM97_TEST,VM97_TLAG_HF,VM97_TLAG_SF,VM97_AOA_HF,VM97_NSHW_HF,U_LGD,V_LGD,W_LGD,T_SONIC_LGD,CO2_LGD,H2O_LGD,CH4_LGD,NONE_LGD,U_KID,V_KID,W_KID,T_SONIC_KID,CO2_KID,H2O_KID,CH4_KID,NONE_KID,U_ZCD,V_ZCD,W_ZCD,T_SONIC_ZCD,CO2_ZCD,H2O_ZCD,CH4_ZCD,NONE_ZCD,TAU_CORRDIFF,H_CORRDIFF,LE_CORRDIFF,ET_CORRDIFF,FC_CORRDIFF,FH2O_CORRDIFF,FCH4_CORRDIFF,FNONE_CORRDIFF,TAU_NSR,H_NSR,FC_NSR,FH2O_NSR,FCH4_NSR,FNONE_NSR,TAU_SS,H_SS,FC_SS,FH2O_SS,FCH4_SS,FNONE_SS,U_ITC,W_ITC,T_SONIC_ITC,TAU_SS_TEST,H_SS_TEST,FC_SS_TEST,FH2O_SS_TEST,FCH4_SS_TEST,FNONE_SS_TEST,U_ITC_TEST,W_ITC_TEST,T_SONIC_ITC_TEST,TAU_SSITC_TEST,H_SSITC_TEST,LE_SSITC_TEST,ET_SSITC_TEST,FC_SSITC_TEST,FH2O_SSITC_TEST,FCH4_SSITC_TEST,FNONE_SSITC_TEST,INST_LI7200_HEAD_DETECT,INST_LI7200_T_OUT,INST_LI7200_T_IN,INST_LI7200_AUX_IN,INST_LI7200_DELTA_P,INST_LI7200_CHOPPER,INST_LI7200_DETECTOR,INST_LI7200_PLL,INST_LI7200_SYNC,INST_LI7500_CHOPPER,INST_LI7500_DETECTOR,INST_LI7500_PLL,INST_LI7500_SYNC,INST_LI7700_NOT_READY,INST_LI7700_NO_SIGNAL,INST_LI7700_RE_UNLOCKED,INST_LI7700_BAD_TEMP,INST_LI7700_LASER_T_UNREG,INST_LI7700_BLOCK_T_UNREG,INST_LI7700_MOTOR_SPINNING,INST_LI7700_PUMP_ON,INST_LI7700_TOP_HEATER_ON,INST_LI7700_BOTTOM_HEATER_ON,INST_LI7700_CALIBRATING,INST_LI7700_MOTOR_FAILURE,INST_LI7700_BAD_AUX_TC1,INST_LI7700_BAD_AUX_TC2,INST_LI7700_BAD_AUX_TC3,INST_LI7700_BOX_CONNECTED,INST_LI7200_AGC_OR_RSSI,INST_LI7500_AGC_OR_RSSI,INST_LI7700_RSSI,WBOOST_APPLIED,AOA_METHOD,AXES_ROTATION_METHOD,ROT_YAW,ROT_PITCH,ROT_ROLL,DETRENDING_METHOD,DENTRENDING_TIME_CONSTANT,TIMELAG_DETECTION_METHOD,WPL_APPLIED,BURBA_METHOD,SPECTRAL_CORRECTION_METHOD,FOOTPRINT_MODEL,LOGGER_SWVER_MAJOR,LOGGER_SWVER_MINOR,LOGGER_SWVER_REVISION,BADM_LOCATION_LAT,BADM_LOCATION_LONG,BADM_LOCATION_ELEV,BADM_HEIGHTC,DISPLACEMENT_HEIGHT,ROUGHNESS_LENGTH,FILE_TIME_DURATION,BADM_INST_SAMPLING_INT,BADM_INST_AVERAGING_INT,MANUFACTURER_SA,BADM_INST_MODEL_SA,BADM_INST_HEIGHT_SA,BADM_INST_SA_WIND_FORMAT,BADM_INST_SA_GILL_ALIGN,BADM_SA_OFFSET_NORTH,HPATH_SA,VPATH_SA,RESPONSE_TIME_SA,MANUFACTURER_GA_CO2,BADM_INST_MODEL_GA_CO2,BADM_INSTPAIR_NORTHWARD_SEP_GA_CO2,BADM_INSTPAIR_EASTWARD_SEP_GA_CO2,BADM_INSTPAIR_HEIGHT_SEP_GA_CO2,BADM_INST_GA_CP_TUBE_LENGTH_GA_CO2,BADM_INST_GA_CP_TUBE_IN_DIAM_GA_CO2,BADM_INST_GA_CP_TUBE_FLOW_RATE_GA_CO2,HPATH_GA_CO2,VPATH_GA_CO2,RESPONSE_TIME_GA_CO2,MANUFACTURER_GA_H2O,BADM_INST_MODEL_GA_H2O,BADM_INSTPAIR_NORTHWARD_SEP_GA_H2O,BADM_INSTPAIR_EASTWARD_SEP_GA_H2O,BADM_INSTPAIR_HEIGHT_SEP_GA_H2O,BADM_INST_GA_CP_TUBE_LENGTH_GA_H2O,BADM_INST_GA_CP_TUBE_IN_DIAM_GA_H2O,BADM_INST_GA_CP_TUBE_FLOW_RATE_GA_H2O,KRYPTON_HYDRO_KH2O_GA_H2O,KRYPTON_HYDRO_KO2_GA_H2O,HPATH_GA_H2O,VPATH_GA_H2O,RESPONSE_TIME_GA_H2O,MANUFACTURER_GA_CH4,BADM_INST_MODEL_GA_CH4,BADM_INSTPAIR_NORTHWARD_SEP_GA_CH4,BADM_INSTPAIR_EASTWARD_SEP_GA_CH4,BADM_INSTPAIR_HEIGHT_SEP_GA_CH4,BADM_INST_GA_CP_TUBE_LENGTH_GA_CH4,BADM_INST_GA_CP_TUBE_IN_DIAM_GA_CH4,BADM_INST_GA_CP_TUBE_FLOW_RATE_GA_CH4,HPATH_GA_CH4,VPATH_GA_CH4,RESPONSE_TIME_GA_CH4,MANUFACTURER_GA_NONE,BADM_INST_MODEL_GA_NONE,BADM_INSTPAIR_NORTHWARD_SEP_GA_NONE,BADM_INSTPAIR_EASTWARD_SEP_GA_NONE,BADM_INSTPAIR_HEIGHT_SEP_GA_NONE,BADM_INST_GA_CP_TUBE_LENGTH_GA_NONE,BADM_INST_GA_CP_TUBE_IN_DIAM_GA_NONE,BADM_INST_GA_CP_TUBE_FLOW_RATE_GA_NONE,HPATH_GA_NONE,VPATH_GA_NONE,RESPONSE_TIME_GA_NONE,NUM_CUSTOM_VARS,CUSTOM_AIR_T_MEAN,CUSTOM_AIR_P_MEAN,CUSTOM_CO2_SIGNAL_STRENGTH_7500_MEAN,CUSTOM_RSSI_77_MEAN,NUM_BIOMET_VARS
202112031000,202112031030,337.4166,337.4374,2021-12-03T100000_smart3-00551.ghg,591.046,0,36000,36000,36000,36000,36000,36000,36000,36000,36000,-9999,36000,36000,36000,36000,36000,-9999,-0.703410E-02,6.66479,14.9324,0.217221E-01,-0.565140,0.335218,1.19019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00000,-9999,-9999,-9999,-9999,-0.787913E-10,-0.206877E-11,-0.385522E-09,-9999,0.469306,1.48688,0.105286,1.56274,0.213857E-12,-0.425392E-14,1.56274,2.50679,117.189,15.7884,0.752515E-01,0.139289,-5.65987,-0.374655,0.446330,-0.704883E-01,15.3525,11.8731,102.061,83.1309,0.232183E-01,1.24216,1256.47,1011.52,0.876350E-02,11.5273,13.8665,0.705504E-02,2.33916,9.06888,100.908,1.23340,0.234836E-01,0.247200E+07,0.710517E-02,2,18.5221,434.963,430.052,2,486.321,11.4205,11.2916,2,0.906276E-01,2129.34,2105.29,-9999,-9999,-9999,-9999,0.00000,0.00000,0.00000,-0.867274,0.867274,0.00000,0.00000,0.00000,-0.867274,0.867274,-0.150000,-0.150000,0.00000,-0.957647,0.957647,-9999,-9999,-9999,-9999,-9999,1.56584,-0.100307,-0.497742E-02,15.3264,18.5158,484.779,0.906271E-01,-9999,1.37574,-0.302955,-0.687163E-01,15.2709,18.4947,481.979,0.905321E-01,-9999,1.74942,0.178399,0.652311E-01,15.4202,18.5401,489.400,0.907211E-01,-9999,0.267700,0.441831,0.108167,0.116662,0.382955E-01,5.45930,0.132657E-03,-9999,0.392482E-01,1.22740,0.182694,0.896434,1.34383,1.08330,0.448245E-01,-9999,2.63690,4.30427,3.71511,3.62953,5.83469,3.74305,2.62870,-9999,-0.158115E-02,0.579920E-02,-0.920676E-03,0.281595,-0.164222E-05,-9999,-0.951776E-01,-0.102234E-05,-9999,-0.257644E-03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.747702E-01,-5.07822,-0.417568,-0.694441E-02,7.28654,12.5438,0.182474E-01,-0.920676,0.281595,-1.64222,-9999,-0.703410E-02,7.28654,14.3606,0.208903E-01,-1.05403,0.322382,-1.95531,-9999,-0.703410E-02,6.50510,14.9704,0.217775E-01,-0.565140,0.336072,1.19019,-9999,11.8731,102.061,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.00051,1.45088,1.25991,1.01292,1.02455,1.14484,1.14484,1.14484,1.14484,1.19065,-9999,0.565851E-02,0.552930E-02,0.529890E-02,0.494584E-02,0.442122E-02,0.367397E-02,0.275768E-02,0.185828E-02,0.112262E-02,0.602547E-03,1,6,0,30,23,19,0,-9999,0,0,0,0,0,0,-9999,1,11,0,43,40,29,0,-9999,0,0,0,0,0,0,0,-9999,800000099,800000099,800000099,800000099,800001199,800000199,800000099,-9999,89999,89999,89,89,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.150000,-9999,4.16511,3.80002,4.57870,6.86717,16.3472,21.2812,2.92801,-9999,0,1,1,146,373,46,328,-9999,0.957275E-02,0.338286E-02,0.144740E-01,0.144740E-01,0.258982E-02,0.144740E-01,0.107743E-01,-9999,0.837169,1.64878,0.764766,1.42439,1.20534,-9999,60,3,37,4,80,-9999,3,8,29,4,1,3,1,5,-9999,1,1,2,1,0,0,0,1,0,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,36000,36000,36000,-9999,87,-9999,0,0,1,72.4827,3.86312,-9999,0,0,2,1,0,1,0,8,8,32,36.8107,-121.749,2.00000,0.350000,0.234500,0.525000E-01,30,20,30,gill,wm_1,2.35500,uvw,spar,9.00000,11.0000,12.5000,0.312500E-01,licor,li7500ds_1,-28.0000,-4.50000,0.500000,-9999,-9999,-9999,0.950000,12.7000,0.100000,licor,li7500ds_1,-28.0000,-4.50000,0.500000,-9999,-9999,-9999,-9999,-9999,0.950000,12.7000,0.100000,licor,li7700_2,22.0000,21.0000,-12.5000,-9999,-9999,-9999,6.35000,50.0000,0.100000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4,284.007,102262.,88.0249,58.1788,0
202112031030,202112031100,337.4374,337.4582,2021-12-03T103000_smart3-00551.ghg,651.777,0,36000,36000,36000,36000,36000,36000,36000,36000,36000,-9999,36000,36000,36000,36000,36000,-9999,-0.116092E-01,5.85018,14.9058,0.216889E-01,0.724804E-01,0.334706,-0.235158,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.432615,-0.827189E-01,-0.120361E-03,0.220156,-0.185743E-02,0.766487E-01,-9999,-0.297506E-10,-0.771858E-12,-0.144348E-09,-9999,-0.768742,1.02411,0.605372E-01,1.28196,-0.623583E-13,-0.159351E-14,1.28196,2.37803,62.0344,18.1726,0.967264E-01,0.158148,-13.6919,-0.154873,0.392476,-0.481885E-01,15.4372,12.1365,102.044,81.4480,0.232436E-01,1.24083,1255.11,1011.51,0.872845E-02,11.4918,14.1094,0.703438E-02,2.61758,9.02317,100.895,1.23210,0.235084E-01,0.247137E+07,0.708421E-02,2,18.6698,438.896,433.955,2,484.375,11.3868,11.2586,2,0.905851E-01,2130.72,2106.73,-9999,-9999,-9999,-9999,0.150000,0.150000,0.00000,-0.867274,0.867274,0.150000,0.150000,0.00000,-0.867274,0.867274,0.500000E-01,0.500000E-01,0.00000,-0.957647,0.957647,-9999,-9999,-9999,-9999,-9999,1.27919,0.572765E-01,-0.299916E-02,15.4309,18.6425,483.076,0.905897E-01,-9999,1.04873,-0.347778,-0.619917E-01,15.3430,18.5914,479.757,0.905033E-01,-9999,1.48770,0.355665,0.630030E-01,15.5190,18.7522,488.015,0.906759E-01,-9999,0.324958,0.448090,0.995704E-01,0.123992,0.970443E-01,6.22519,0.127606E-03,-9999,0.134892,-0.171096,-0.139835,0.319421,0.461654,0.812707,-0.269409,-9999,2.72536,2.17716,4.18006,2.75232,2.10484,3.41197,2.93769,-9999,-0.839496E-02,0.517847E-02,-0.330675E-03,0.282710,-0.262410E-05,-9999,-0.253239,0.103725E-05,-9999,-0.283096E-03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.961000E-01,-12.0860,-0.175450,-0.114593E-01,6.49954,12.5902,0.183196E-01,-0.330675,0.282710,-2.62410,-9999,-0.116092E-01,6.49954,14.3855,0.209319E-01,-0.377827,0.323023,-3.12076,-9999,-0.116092E-01,5.71780,14.9454,0.217465E-01,0.724804E-01,0.335594,-0.235158,-9999,12.1365,102.044,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.00057,1.45056,1.26114,1.01308,1.02315,1.14259,1.14259,1.14259,1.14259,1.18927,-9999,0.501577E-02,0.491265E-02,0.471181E-02,0.439828E-02,0.396899E-02,0.343688E-02,0.283631E-02,0.222535E-02,0.163466E-02,0.111495E-02,14,5,6,22,0,23,0,-9999,0,0,0,0,0,0,-9999,23,9,11,34,0,40,0,-9999,0,0,0,0,0,0,0,-9999,800000099,800000099,800000099,800000099,800000099,800000099,800000099,-9999,89999,89999,89,89,0.00000,0.00000,0.00000,0.00000,0.100000,0.100000,0.00000,-9999,6.34940,8.77181,8.66158,6.71914,23.5516,21.8867,2.97366,-9999,0,0,0,216,398,35,346,-9999,0.257099E-01,0.107930E-01,0.443146E-02,0.443146E-02,0.858860E-02,0.443146E-02,0.778060E-02,-9999,1.86495,0.968987,1.23900,1.01415,1.05886,-9999,11,3,4,4,30,-9999,4,36,61,1,1,1,1,2,-9999,3,3,4,1,1,1,1,1,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,36000,36000,36000,-9999,87,-9999,0,0,1,126.894,2.70665,-9999,0,0,2,1,0,1,0,8,8,32,36.8107,-121.749,4.40000,0.350000,0.234500,0.525000E-01,30,20,30,gill,wm_1,2.35500,uvw,spar,9.00000,11.0000,12.5000,0.312500E-01,licor,li7500ds_1,-28.0000,-4.50000,0.500000,-9999,-9999,-9999,0.950000,12.7000,0.100000,licor,li7500ds_1,-28.0000,-4.50000,0.500000,-9999,-9999,-9999,-9999,-9999,0.950000,12.7000,0.100000,licor,li7700_2,22.0000,21.0000,-12.5000,-9999,-9999,-9999,6.35000,50.0000,0.100000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4,284.353,102246.,88.1820,57.9166,0
202112031100,202112031130,337.4582,337.4790,2021-12-03T110000_smart3-00551.ghg,695.913,0,36000,36000,36000,36000,36000,36000,36000,36000,36000,-9999,36000,36000,36000,36000,36000,-9999,-0.583251E-02,4.86075,17.4967,0.254656E-01,-0.229460E-01,0.392988,0.156970,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.455209,-0.774949E-01,-0.112790E-03,-0.204821,-0.174059E-02,-0.807940,-9999,-0.375068E-10,-0.978617E-12,-0.182249E-09,-9999,-1.23854,0.584383,0.357003E-01,1.36995,-0.411687E-13,-0.202899E-14,1.36995,2.41436,34.5321,9.14015,0.686115E-01,0.608845E-01,-5.87920,-0.360678,0.277809,-0.565301E-01,15.4339,12.4142,101.989,79.7119,0.232787E-01,1.23897,1253.22,1011.50,0.869137E-02,11.4542,14.3695,0.701499E-02,2.91530,8.97451,100.844,1.23028,0.235431E-01,0.247071E+07,0.706454E-02,2,18.4855,435.204,430.318,2,482.318,11.3552,11.2277,2,0.898226E-01,2115.30,2091.55,-9999,-9999,-9999,-9999,0.200000,0.200000,0.00000,-0.867274,0.867274,0.200000,0.200000,0.00000,-0.867274,0.867274,0.150000,0.150000,0.00000,-0.957647,0.957647,-9999,-9999,-9999,-9999,-9999,1.35871,-0.352959E-02,-0.233555E-02,15.4202,18.5141,480.632,0.900606E-01,-9999,1.20354,-0.135543,-0.603361E-01,15.3513,18.4200,477.214,0.893874E-01,-9999,1.52950,0.133947,0.579155E-01,15.4927,18.5662,485.761,0.902618E-01,-9999,0.271356,0.197873,0.947694E-01,0.128462,0.953144E-01,7.59221,0.581461E-03,-9999,0.120032,0.238907E-01,0.123018,1.24462,-0.420247,1.37418,-0.704268,-9999,3.34941,2.92397,3.73004,6.05406,1.97867,5.71345,2.38728,-9999,-0.464593E-02,0.452089E-02,-0.387646E-03,0.334166,-0.216265E-05,-9999,-0.191925E-01,0.501273E-04,-9999,0.315965E-03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.681707E-01,-4.94736,-0.428613,-0.575780E-02,5.66565,14.8778,0.216540E-01,-0.387646,0.334166,-2.16265,-9999,-0.583251E-02,5.66565,17.0085,0.247551E-01,-0.443163,0.382024,-2.57273,-9999,-0.583251E-02,4.74893,17.5455,0.255367E-01,-0.229460E-01,0.394085,0.156970,-9999,12.4142,101.989,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.00029,1.45006,1.26270,1.01298,1.02354,1.14321,1.14321,1.14321,1.14321,1.18962,-9999,0.419321E-02,0.410916E-02,0.394789E-02,0.370042E-02,0.336228E-02,0.291907E-02,0.234542E-02,0.168579E-02,0.105687E-02,0.574945E-03,5,3,1,46,0,37,0,-9999,0,0,0,0,0,0,-9999,5,7,2,86,0,65,0,-9999,0,0,0,0,0,0,0,-9999,800000099,800000099,800000099,800000199,800000099,800000199,800000099,-9999,89999,89999,89,89,0.00000,0.00000,0.00000,0.00000,0.150000,0.150000,0.100000,-9999,5.60588,5.77239,7.62819,6.28779,5.20677,25.9313,3.02917,-9999,0,0,1,181,432,38,343,-9999,0.418304E-01,0.106771E-02,0.158266E-01,0.158266E-01,0.486355E-02,0.158266E-01,0.673337E-03,-9999,2.44199,1.82673,1.03883,2.04988,1.13552,-9999,8,2,2,1,21,-9999,8,11,76,1,1,1,1,2,-9999,1,1,5,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,36000,36000,36000,-9999,87,-9999,0,0,1,154.741,1.49327,-9999,0,0,2,1,0,1,0,8,8,32,36.8107,-121.749,2.10000,0.350000,0.234500,0.525000E-01,30,20,30,gill,wm_1,2.35500,uvw,spar,9.00000,11.0000,12.5000,0.312500E-01,licor,li7500ds_1,-28.0000,-4.50000,0.500000,-9999,-9999,-9999,0.950000,12.7000,0.100000,licor,li7500ds_1,-28.0000,-4.50000,0.500000,-9999,-9999,-9999,-9999,-9999,0.950000,12.7000,0.100000,licor,li7700_2,22.0000,21.0000,-12.5000,-9999,-9999,-9999,6.35000,50.0000,0.100000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4,284.621,102196.,88.2610,58.1014,0
